,tweet_id,retweet_count,favourite_count
947,749981277374128128,2279,4787
948,749774190421639168,1213,4359
949,749417653287129088,1518,5700
950,749403093750648834,493,2445
951,749395845976588288,3158,7976
952,749317047558017024,2053,5107
953,749075273010798592,1891,5377
954,749064354620928000,1409,4507
955,749036806121881602,732,2886
956,748977405889503236,3138,10048
957,748932637671223296,2064,5418
958,748705597323898880,879,2588
959,748699167502000129,1460,4420
960,748692773788876800,1230,3961
961,748575535303884801,1815,5646
962,748568946752774144,611,2053
963,748346686624440324,1125,4866
964,748337862848962560,3743,7078
965,748324050481647620,696,3462
966,748307329658011649,656,3449
967,748220828303695873,7129,13161
968,747963614829678593,1961,5395
969,747933425676525569,2362,6182
970,747885874273214464,882,2727
971,747844099428986880,677,2633
972,747816857231626240,1061,4507
973,747651430853525504,144,1276
974,747648653817413632,5342,11993
975,747600769478692864,523,2172
976,747594051852075008,951,3429
977,747512671126323200,1478,5142
978,747461612269887489,950,3603
979,747439450712596480,1753,5045
980,747242308580548608,2639,0
981,747219827526344708,1444,4902
982,747204161125646336,833,3131
983,747103485104099331,3633,8907
984,746906459439529985,271,2727
985,746872823977771008,1953,5586
986,746818907684614144,1599,4956
987,746790600704425984,1467,4531
988,746757706116112384,3563,8864
989,746726898085036033,1642,5644
990,746542875601690625,1748,4700
991,746521445350707200,901,0
992,746507379341139972,991,4348
993,746369468511756288,1491,5776
994,746131877086527488,2006,6409
995,746056683365994496,743,3330
996,745789745784041472,967,3681
997,745712589599014916,2135,6518
998,745433870967832576,2316,6552
999,745422732645535745,2208,7955
1000,745314880350101504,2486,6618
1001,745074613265149952,3189,7292
1002,745057283344719872,2058,6766
1003,744995568523612160,569,2751
1004,744971049620602880,2451,7317
1005,744709971296780288,1442,5235
1006,744334592493166593,1939,6348
1007,744234799360020481,70796,144990
1008,744223424764059648,327,1535
1009,743980027717509120,1006,3905
1010,743895849529389061,881,3410
1011,743835915802583040,1876,0
1012,743609206067040256,1270,4166
1013,697630435728322560,498,1604
1014,697616773278015490,926,2902
1015,697596423848730625,1137,2791
1016,697575480820686848,455,1895
1017,697516214579523584,997,1883
1018,697482927769255936,604,2245
1019,697463031882764288,1276,3178
1020,697270446429966336,1721,4356
1021,697259378236399616,909,3048
1022,697255105972801536,1059,2854
1023,697242256848379904,618,2334
1024,696900204696625153,941,2928
1025,696894894812565505,621,2177
1026,696886256886657024,1633,4463
1027,696877980375769088,643,2268
1028,696754882863349760,329,1375
1029,696744641916489729,838,1900
1030,696713835009417216,588,2183
1031,696518437233913856,1574,3647
1032,696490539101908992,127,1137
1033,696488710901260288,930,2319
1034,696405997980676096,1056,2937
1035,696100768806522880,588,1783
1036,695816827381944320,1057,2768
1037,695794761660297217,709,2923
1038,695767669421768709,666,1712
1039,695629776980148225,1901,4216
1040,695446424020918272,1658,4105
1041,695409464418041856,3261,8018
1042,695314793360662529,1306,3348
1043,695095422348574720,552,2467
1044,695074328191332352,999,2623
1045,695064344191721472,530,1482
1046,695051054296211456,718,2443
1047,694925794720792577,825,2505
1048,694905863685980160,841,2544
1049,694669722378485760,13120,33112
1050,694356675654983680,251,1391
1051,694352839993344000,546,1886
1052,694342028726001664,432,1467
1053,694329668942569472,451,1829
1054,694206574471057408,1860,3829
1055,694183373896572928,844,2720
1056,694001791655137281,926,3149
1057,693993230313091072,360,1742
1058,693942351086120961,331,1629
1059,693647888581312512,523,2486
1060,693644216740769793,115,1268
1061,693642232151285760,379,2363
1062,693629975228977152,723,2267
1063,693622659251335168,339,1421
1064,693590843962331137,1786,4669
1065,693582294167244802,223,1524
1066,693486665285931008,572,1633
1067,693280720173801472,1126,3097
1068,693267061318012928,735,2205
1069,693262851218264065,452,2053
1070,693231807727280129,673,2666
1071,693155686491000832,2908,7277
1072,693109034023534592,552,1570
1073,693095443459342336,406,1709
1074,692919143163629568,700,2510
1075,692905862751522816,791,2245
1076,692901601640583168,540,1622
1077,692894228850999298,720,2089
1078,692828166163931137,799,2664
1079,692752401762250755,3314,6299
1080,692568918515392513,1397,4044
1081,692535307825213440,1239,2911
1082,692530551048294401,370,1709
1083,692423280028966913,198,1369
1084,692417313023332352,3146,8679
1085,692187005137076224,750,2343
1086,692158366030913536,723,1978
1087,692142790915014657,355,1516
1088,692041934689402880,1135,3133
1089,692017291282812928,873,2678
1090,691820333922455552,1499,3669
1091,691793053716221953,3840,7507
1092,691756958957883396,890,2610
1093,691675652215414786,461,1801
1094,691483041324204033,503,2209
1095,691459709405118465,1028,3743
1096,691444869282295808,755,2442
1097,691416866452082688,6934,17901
1098,691321916024623104,602,2392
1099,691096613310316544,797,2771
1100,691090071332753408,307,1606
1101,690989312272396288,2621,5459
1102,690959652130045952,1120,3325
1103,690938899477221376,1757,3784
1104,690932576555528194,911,3029
1105,690735892932222976,1158,3509
1106,690728923253055490,469,2008
1107,690690673629138944,751,2158
1108,690649993829576704,250,1202
1109,690607260360429569,14,279
1110,690597161306841088,549,1790
1111,690400367696297985,406,1746
1112,690374419777196032,765,2982
1113,690360449368465409,797,2457
1114,690348396616552449,466,1374
1115,690248561355657216,370,1545
1116,690021994562220032,925,2590
1117,690015576308211712,664,2314
1118,690005060500217858,1540,3397
1119,689999384604450816,329,1309
1120,816450570814898180,7470,28739
1121,816336735214911488,1804,8171
1122,805958939288408065,5021,0
1123,805932879469572096,1804,7894
1124,743595368194129920,5970,16993
1125,743545585370791937,863,3286
1126,743510151680958465,3422,7420
1127,743253157753532416,1125,3938
1128,743222593470234624,1745,5744
1129,743210557239623680,1239,3559
1130,742534281772302336,3286,6576
1131,742528092657332225,1797,4116
1132,742465774154047488,3612,6767
1133,742423170473463808,3429,9118
1134,742385895052087300,1780,6300
1135,742161199639494656,1249,4013
1136,742150209887731712,1402,4725
1137,741793263812808706,1388,4221
1138,741743634094141440,2506,7558
1139,741438259667034112,749,3420
1140,741303864243200000,2930,8144
1141,741099773336379392,5033,9250
1142,741067306818797568,2818,8878
1143,740995100998766593,2478,5840
1144,740711788199743490,865,3153
1145,740699697422163968,710,2652
1146,740676976021798912,6226,16868
1147,740373189193256964,12152,32630
1148,740365076218183684,389,2255
1149,740359016048689152,798,3053
1150,740214038584557568,1791,6196
1151,739979191639244800,5390,18537
1152,739932936087216128,988,3764
1153,739844404073074688,791,3536
1154,739623569819336705,1242,3502
1155,739606147276148736,1496,5001
1156,739544079319588864,19296,36527
1157,739485634323156992,2645,6613
1158,739238157791694849,52938,107326
1159,738891149612572673,6,91
1160,738885046782832640,1047,3506
1161,738883359779196928,724,3054
1162,738537504001953792,1401,4713
1163,738402415918125056,744,3020
1164,738184450748633089,1109,3986
1165,738166403467907072,3043,8094
1166,738156290900254721,587,2293
1167,737826014890496000,1611,4843
1168,737800304142471168,3179,9292
1169,737678689543020544,1203,4642
1170,737445876994609152,4072,9475
1171,737322739594330112,737,3328
1172,737310737551491075,6765,13559
1173,736736130620620800,1545,3893
1174,736392552031657984,6673,16379
1175,736365877722001409,1118,3685
1176,736225175608430592,2552,7505
1177,736010884653420544,2711,7268
1178,735991953473572864,1038,3304
1179,735648611367784448,1017,3738
1180,735635087207878657,2148,5681
1181,735274964362878976,4556,12058
1182,735256018284875776,804,3076
1183,735137028879360001,886,2886
1184,734912297295085568,472,2551
1185,734787690684657664,5768,11593
1186,734776360183431168,489,2328
1187,734559631394082816,355,1378
1188,733828123016450049,718,3312
1189,733822306246479872,932,3393
1190,733482008106668032,855,2885
1191,733460102733135873,1142,3877
1192,733109485275860992,15553,49421
1193,732732193018155009,484,2233
1194,732726085725589504,801,3299
1195,732585889486888962,713,3369
1196,732375214819057664,2289,7449
1197,732005617171337216,4889,13724
1198,731285275100512256,904,3226
1199,731156023742988288,1145,3554
1200,730924654643314689,1792,5659
1201,730573383004487680,1919,4480
1202,730427201120833536,942,3212
1203,730211855403241472,960,3508
1204,730196704625098752,1711,4452
1205,729854734790754305,1018,3723
1206,729838605770891264,339,1605
1207,729823566028484608,1128,3664
1208,729463711119904772,2101,5334
1209,729113531270991872,288,1743
1210,728986383096946689,742,2897
1211,728760639972315136,1547,4305
1212,728751179681943552,619,2554
1213,728653952833728512,949,3068
1214,728409960103686147,1828,4510
1215,728387165835677696,880,3432
1216,728046963732717569,1086,3950
1217,728035342121635841,1516,4173
1218,728015554473250816,993,3798
1219,727685679342333952,577,2737
1220,727644517743104000,1592,5403
1221,727524757080539137,1089,4123
1222,727314416056803329,673,3074
1223,727286334147182592,748,2833
1224,727175381690781696,1248,3604
1225,727155742655025152,1202,3338
1226,726935089318363137,2214,6324
1227,726887082820554753,1372,3537
1228,726828223124897792,920,3312
1229,726224900189511680,1044,4091
1230,725842289046749185,2425,6537
1231,725786712245440512,1250,3856
1232,725729321944506368,1611,4807
1233,725458796924002305,557,1308
1234,724983749226668032,1172,3452
1235,724771698126512129,568,2163
1236,724405726123311104,1517,4884
1237,724049859469295616,1625,3992
1238,724046343203856385,513,2459
1239,724004602748780546,1395,3842
1240,723912936180330496,1129,3600
1241,723688335806480385,2650,7061
1242,723673163800948736,816,2796
1243,723179728551723008,1696,4876
1244,722974582966214656,1444,3780
1245,722613351520608256,1496,4598
1246,721503162398597120,1649,4243
1247,721001180231503872,552,2352
1248,720785406564900865,700,2866
1249,720775346191278080,572,2261
1250,720415127506415616,1367,3809
1251,720389942216527872,2270,5885
1252,720340705894408192,882,2631
1253,720059472081784833,1022,3567
1254,720043174954147842,1822,4588
1255,719991154352222208,1600,4497
1256,719704490224398336,1302,4191
1257,719551379208073216,1717,4660
1258,719367763014393856,692,2606
1259,719339463458033665,1122,4116
1260,719332531645071360,861,3185
1261,718971898235854848,986,3219
1262,718939241951195136,1588,4814
1263,718631497683582976,7258,17412
1264,718613305783398402,430,2265
1265,718540630683709445,927,2245
1266,718460005985447936,480,2513
1267,718454725339934721,1384,4519
1268,718246886998687744,448,1766
1269,718234618122661888,915,3578
1270,717841801130979328,545,2281
1271,717790033953034240,991,2638
1272,717537687239008257,1667,5336
1273,717428917016076293,408,1481
1274,717421804990701568,761,2900
1275,717047459982213120,1746,5820
1276,717009362452090881,873,2989
1277,716802964044845056,1051,3976
1278,716791146589110272,1459,7760
1279,716730379797970944,397,1138
1280,716447146686459905,5330,12052
1281,716439118184652801,191,2204
1282,716285507865542656,969,2566
1283,716080869887381504,1714,6269
1284,715928423106027520,796,2941
1285,715758151270801409,1294,3427
1286,715733265223708672,1536,4302
1287,715704790270025728,515,2570
1288,715696743237730304,1171,3623
1289,715680795826982913,1449,3984
1290,715360349751484417,1415,5053
1291,715342466308784130,627,2801
1292,715220193576927233,591,2224
1293,715200624753819648,1691,4764
1294,715009755312439296,1107,3831
1295,714982300363173890,937,3441
1296,714962719905021952,3848,6768
1297,714957620017307648,1284,3825
1298,714631576617938945,901,3021
1299,714606013974974464,834,3357
1300,714485234495041536,1013,2464
1301,714258258790387713,672,2830
1302,714251586676113411,764,3035
1303,714214115368108032,802,2122
1304,714141408463036416,1285,4016
1305,713919462244790272,724,3053
1306,713909862279876608,486,1755
1307,713900603437621249,665,2629
1308,713761197720473600,1244,4477
1309,713411074226274305,1190,4104
1310,713177543487135744,2601,6669
1311,713175907180089344,1337,4099
1312,712809025985978368,6104,17603
1313,712717840512598017,4522,11356
1314,712668654853337088,1103,3839
1315,712438159032893441,1423,4919
1316,712309440758808576,24,222
1317,712097430750289920,940,3477
1318,712092745624633345,814,2719
1319,712085617388212225,438,3025
1320,712065007010385924,570,2080
1321,711998809858043904,122,0
1322,711968124745228288,2098,7435
1323,711743778164514816,912,2628
1324,711732680602345472,3706,8116
1325,711694788429553666,16678,30358
1326,711652651650457602,823,3562
1327,711363825979756544,1020,3336
1328,711306686208872448,681,3060
1329,711008018775851008,560,2751
1330,710997087345876993,1268,4226
1331,710844581445812225,614,2358
1332,710833117892898816,477,2478
1333,710658690886586372,515,2145
1334,710609963652087808,2165,4446
1335,710588934686908417,1702,4186
1336,710296729921429505,672,2209
1337,710283270106132480,482,2002
1338,710272297844797440,1146,4157
1339,710269109699739648,1019,2205
1340,710153181850935296,814,2693
1341,710140971284037632,807,2526
1342,710117014656950272,1785,5043
1343,709918798883774466,996,3239
1344,709901256215666688,92,610
1345,709852847387627521,1092,3246
1346,709566166965075968,1078,3263
1347,709556954897764353,976,3029
1348,709519240576036864,219,1389
1349,709449600415961088,520,2030
1350,709409458133323776,617,2432
1351,709225125749587968,523,2217
1352,709207347839836162,5200,11455
1353,709198395643068416,591,2274
1354,709179584944730112,611,1860
1355,709158332880297985,367,1883
1356,709042156699303936,1483,4350
1357,708853462201716736,595,1672
1358,708845821941387268,806,2749
1359,708834316713893888,452,1556
1360,708810915978854401,6275,15266
1361,708738143638450176,744,2550
1362,708711088997666817,642,2346
1363,708479650088034305,619,2347
1364,708469915515297792,733,2862
1365,708400866336894977,9100,14715
1366,708356463048204288,1201,3309
1367,708349470027751425,678,2194
1368,708149363256774660,1415,3997
1369,708130923141795840,786,3108
1370,708119489313951744,899,2490
1371,708109389455101952,502,1807
1372,708026248782585858,1755,4077
1373,707995814724026368,1018,2882
1374,707983188426153984,2,45
1375,707969809498152960,870,2494
1376,707776935007539200,875,3019
1377,707741517457260545,558,2295
1378,707738799544082433,2211,3745
1379,707693576495472641,920,3133
1380,707629649552134146,788,2361
1381,707610948723478529,5744,15645
1382,707420581654872064,636,2077
1383,707411934438625280,546,2120
1384,707387676719185920,1151,3227
1385,707377100785885184,979,3021
1386,707315916783140866,580,2289
1387,707297311098011648,713,2588
1388,707059547140169728,619,2408
1389,707038192327901184,720,2022
1390,707021089608753152,1227,3743
1391,707014260413456384,546,2122
1392,706904523814649856,7137,13477
1393,706901761596989440,528,1893
1394,706681918348251136,896,3034
1395,706644897839910912,990,2355
1396,706593038911545345,582,1992
1397,706538006853918722,1300,3204
1398,706516534877929472,932,2883
1399,706346369204748288,844,3183
1400,706310011488698368,7160,19598
1401,706291001778950144,439,1572
1402,706265994973601792,852,2525
1403,706169069255446529,2007,3600
1404,706166467411222528,1459,4750
1405,706153300320784384,346,1364
1406,705975130514706432,666,2870
1407,705970349788291072,800,2935
1408,705898680587526145,497,2196
1409,705786532653883392,469,1800
1410,705591895322394625,1036,2924
1411,705475953783398401,833,2753
1412,705442520700944385,1465,4079
1413,705428427625635840,1526,3526
1414,705239209544720384,679,2780
1415,705223444686888960,716,2385
1416,705102439679201280,476,1969
1417,705066031337840642,556,2020
1418,704871453724954624,1019,3969
1419,704859558691414016,477,2076
1420,704847917308362754,1371,4716
1421,704819833553219584,900,2456
1422,704761120771465216,2639,6152
1423,704499785726889984,908,2668
1424,704491224099647488,71,690
1425,704480331685040129,983,3156
1426,704364645503647744,3240,7364
1427,704347321748819968,314,1449
1428,704134088924532736,413,1390
1429,704113298707505153,521,1720
1430,704054845121142784,845,2701
1431,703774238772166656,405,1710
1432,703769065844768768,1025,3023
1433,703631701117943808,602,2370
1434,703611486317502464,1386,3554
1435,703425003149250560,1225,3509
1436,703407252292673536,624,2261
1437,703382836347330562,1035,3232
1438,703356393781329922,347,1772
1439,703268521220972544,495,1830
1440,703079050210877440,2811,6832
1441,703041949650034688,11354,24389
1442,702932127499816960,655,2375
1443,702899151802126337,413,1486
1444,702684942141153280,966,2993
1445,702671118226825216,509,2024
1446,702598099714314240,3146,11362
1447,702539513671897089,875,2657
1448,702332542343577600,1388,2942
1449,702321140488925184,956,3035
1450,702276748847800320,696,2289
1451,702217446468493312,1229,4404
1452,701981390485725185,894,3169
1453,701952816642965504,933,3551
1454,701889187134500865,1260,3257
1455,701805642395348998,1512,3129
1456,701601587219795968,416,1931
1457,701570477911896070,841,2585
1458,701545186879471618,552,2458
1459,701214700881756160,4646,11305
1460,700890391244103680,511,2048
1461,700864154249383937,562,2406
1462,700847567345688576,453,2283
1463,700796979434098688,864,2263
1464,700747788515020802,8474,21074
1465,700518061187723268,723,2401
1466,700505138482569216,524,2115
1467,700462010979500032,1628,3791
1468,700167517596164096,657,2439
1469,700151421916807169,611,2062
1470,700143752053182464,2444,6944
1471,700062718104104960,615,2454
1472,700029284593901568,532,1920
1473,700002074055016451,1206,3039
1474,699801817392291840,852,2782
1475,699788877217865730,471,2067
1476,699779630832685056,1112,2513
1477,699775878809702401,541,1813
1478,699691744225525762,4170,9495
1479,699446877801091073,2402,5526
1480,699434518667751424,468,2036
1481,699423671849451520,290,1251
1482,699413908797464576,573,1934
1483,699370870310113280,395,1756
1484,699323444782047232,784,2910
1485,699088579889332224,568,2091
1486,699079609774645248,576,2263
1487,699072405256409088,1082,2722
1488,699060279947165696,1629,3441
1489,699036661657767936,1094,2413
1490,698989035503689728,879,3088
1491,698953797952008193,833,2492
1492,698907974262222848,556,2345
1493,698710712454139905,621,2278
1494,698703483621523456,337,1332
1495,698635131305795584,315,1197
1496,698549713696649216,561,2150
1497,698355670425473025,397,1708
1498,698342080612007937,873,2083
1499,698262614669991936,1801,4414
1500,698195409219559425,5465,15553
1501,698178924120031232,678,2597
1502,697995514407682048,307,1417
1503,697990423684476929,1175,3026
1504,697943111201378304,618,2209
1505,697881462549430272,1059,2792
1506,689993469801164801,409,1349
1507,689977555533848577,410,1273
1508,689905486972461056,624,2263
1509,689877686181715968,1046,2808
1510,689835978131935233,689,2024
1511,689661964914655233,852,3004
1512,689659372465688576,3490,9550
1513,689623661272240129,581,2048
1514,689599056876867584,5034,10802
1515,689557536375177216,406,1905
1516,689517482558820352,1301,3141
1517,689289219123089408,853,2077
1518,689283819090870273,1005,3026
1519,689280876073582592,642,1831
1520,689275259254616065,225,1058
1521,689255633275777024,978,2360
1522,689154315265683456,900,2866
1523,689143371370250240,458,1870
1524,688916208532455424,774,2503
1525,688908934925697024,708,1946
1526,688898160958271489,711,1932
1527,688894073864884227,622,2063
1528,688828561667567616,326,1282
1529,688804835492233216,170,890
1530,688789766343622656,605,2062
1531,688547210804498433,627,2408
1532,688519176466644993,661,2156
1533,688385280030670848,4093,8577
1534,688211956440801280,761,2084
1535,688179443353796608,532,1982
1536,688116655151435777,701,2622
1537,688064179421470721,325,1602
1538,687841446767013888,2258,5039
1539,687826841265172480,1013,2527
1540,687818504314159109,867,2283
1541,687807801670897665,660,2204
1542,687732144991551489,598,1625
1543,687704180304273409,767,2245
1544,687664829264453632,471,1807
1545,687494652870668288,530,1764
1546,687480748861947905,222,1478
1547,687476254459715584,483,1833
1548,687460506001633280,492,1912
1549,687399393394311168,555,1753
1550,687317306314240000,8360,18689
1551,687312378585812992,1737,4021
1552,687127927494963200,2059,4983
1553,687124485711986689,462,2023
1554,687109925361856513,2243,5372
1555,687102708889812993,875,2175
1556,687096057537363968,552,2084
1557,686947101016735744,2909,8002
1558,686760001961103360,1259,3244
1559,686749460672679938,1322,3208
1560,686730991906516992,1094,3815
1561,686683045143953408,735,2615
1562,686618349602762752,1240,3414
1563,686606069955735556,493,1755
1564,686394059078897668,634,1600
1565,686386521809772549,792,3020
1566,686377065986265092,516,2054
1567,686358356425093120,602,2001
1568,686286779679375361,1529,3729
1569,686050296934563840,664,2068
1570,686035780142297088,104,1063
1571,686034024800862208,1039,2854
1572,686007916130873345,367,2285
1573,686003207160610816,563,1684
1574,685973236358713344,477,1942
1575,685943807276412928,536,1500
1576,685906723014619143,2599,6914
1577,685681090388975616,110,1889
1578,685667379192414208,511,2190
1579,685663452032069632,1336,2979
1580,685641971164143616,700,2698
1581,685547936038666240,14164,30446
1582,685532292383666176,1048,2815
1583,685325112850124800,3591,8693
1584,685321586178670592,580,2451
1585,685315239903100929,946,3038
1586,685307451701334016,397,1930
1587,685268753634967552,1078,2847
1588,685198997565345792,589,2144
1589,685169283572338688,1281,3789
1590,684969860808454144,328,2220
1591,684959798585110529,2819,6305
1592,684940049151070208,948,2967
1593,684926975086034944,417,3226
1594,684914660081053696,1326,3228
1595,684902183876321280,467,1719
1596,684880619965411328,729,1923
1597,684830982659280897,19741,32424
1598,684800227459624960,906,2516
1599,684594889858887680,3174,8196
1600,684588130326986752,1283,3817
1601,684567543613382656,1107,2765
1602,684538444857667585,859,2441
1603,684481074559381504,1073,3575
1604,684460069371654144,503,1821
1605,684241637099323392,2955,7502
1606,684225744407494656,184,1149
1607,684222868335505415,1241,3527
1608,684200372118904832,946,1988
1609,684195085588783105,457,1765
1610,684188786104872960,1054,3229
1611,684177701129875456,594,1869
1612,684147889187209216,1377,2750
1613,673612854080196609,632,1425
1614,673583129559498752,314,1069
1615,684122891630342144,426,1865
1616,684097758874210310,1299,3804
1617,683857920510050305,1022,3529
1618,683852578183077888,317,1796
1619,683849932751646720,857,2419
1620,683834909291606017,1025,2421
1621,683828599284170753,973,2590
1622,683773439333797890,1222,3080
1623,683742671509258241,3013,5985
1624,683515932363329536,2623,6804
1625,683498322573824003,874,2937
1626,683481228088049664,904,2454
1627,683462770029932544,620,2244
1628,683449695444799489,1460,3584
1629,683391852557561860,2181,7060
1630,683357973142474752,825,2676
1631,683142553609318400,940,2650
1632,683111407806746624,819,3151
1633,683098815881154561,589,2003
1634,683078886620553216,520,1860
1635,683030066213818368,671,2003
1636,682962037429899265,14912,33865
1637,682808988178739200,155,1631
1638,682788441537560576,1019,2287
1639,682750546109968385,398,1408
1640,682697186228989953,332,1217
1641,682662431982772225,987,2821
1642,682638830361513985,535,1913
1643,682429480204398592,1046,3187
1644,682406705142087680,1590,6985
1645,682393905736888321,598,2078
1646,682389078323662849,424,1543
1647,682303737705140231,887,2830
1648,682259524040966145,1078,3820
1649,682242692827447297,1040,2976
1650,682088079302213632,8919,16829
1651,682059653698686977,1532,4552
1652,682047327939461121,849,2955
1653,682032003584274432,1799,6075
1654,682003177596559360,1372,2878
1655,681981167097122816,922,2601
1656,681891461017812993,746,2277
1657,681694085539872773,3697,11836
1658,681679526984871937,400,1630
1659,681654059175129088,820,2429
1660,681610798867845120,419,1736
1661,681579835668455424,1179,3261
1662,681523177663676416,5216,13202
1663,681340665377193984,245,1519
1664,681339448655802368,3709,8569
1665,681320187870711809,672,2418
1666,681302363064414209,1629,3606
1667,681297372102656000,857,2968
1668,681281657291280384,998,2969
1669,681261549936340994,236,1335
1670,681242418453299201,470,1361
1671,681231109724700672,441,2245
1672,681193455364796417,1342,3423
1673,680970795137544192,586,2219
1674,680959110691590145,1825,4232
1675,680940246314430465,938,2929
1676,680934982542561280,394,1923
1677,680913438424612864,563,2219
1678,680889648562991104,326,1615
1679,680836378243002368,1185,3196
1680,680805554198020098,607,1986
1681,680801747103793152,742,2193
1682,680798457301471234,939,2612
1683,680609293079592961,629,2416
1684,680583894916304897,1193,3316
1685,680497766108381184,1736,3895
1686,680494726643068929,440,1576
1687,680473011644985345,674,2346
1688,680440374763077632,443,1329
1689,680221482581123072,262,1364
1690,680206703334408192,1050,2594
1691,680191257256136705,443,1983
1692,680176173301628928,1400,3570
1693,680161097740095489,672,2145
1694,680145970311643136,1563,3316
1695,680130881361686529,857,2119
1696,680115823365742593,830,2501
1697,680100725817409536,1253,3309
1698,680085611152338944,8162,11769
1699,680070545539371008,776,2392
1700,679877062409191424,581,1804
1701,679872969355714560,598,2015
1702,679862121895714818,557,2256
1703,679854723806179328,1104,2617
1704,679844490799091713,687,2189
1705,679828447187857408,12623,33225
1706,679777920601223168,998,2861
1707,679736210798047232,719,1915
1708,679729593985699840,750,1995
1709,679722016581222400,426,1540
1710,679530280114372609,1889,4380
1711,679527802031484928,653,2432
1712,679511351870550016,1149,3076
1713,679503373272485890,1340,2921
1714,679475951516934144,585,1928
1715,679462823135686656,17043,29461
1716,679405845277462528,1074,2169
1717,679158373988876288,7254,19477
1718,679148763231985668,927,2559
1719,679132435750195208,1036,2714
1720,679111216690831360,2316,5444
1721,679062614270468097,7219,15508
1722,679047485189439488,587,2058
1723,679001094530465792,1096,2603
1724,678991772295516161,1018,2075
1725,678969228704284672,409,1500
1726,678800283649069056,821,2357
1727,678798276842360832,1030,3168
1728,678774928607469569,821,2576
1729,678767140346941444,1230,3226
1730,678764513869611008,417,1482
1731,678755239630127104,2936,6495
1732,678740035362037760,1490,3403
1733,678708137298427904,2194,5137
1734,678675843183484930,1321,2608
1735,678643457146150913,360,1882
1736,678446151570427904,1372,3658
1737,678424312106393600,2282,5007
1738,678410210315247616,1610,3831
1739,678399652199309312,28625,73578
1740,678396796259975168,375,1459
1741,678389028614488064,383,1716
1742,678380236862578688,822,2249
1743,678341075375947776,473,1577
1744,678334497360859136,224,1184
1745,678278586130948096,5497,10426
1746,678255464182861824,327,1454
1747,678023323247357953,341,1745
1748,678021115718029313,5643,12397
1749,677961670166224897,1526,3147
1750,677918531514703872,364,1221
1751,677895101218201600,1846,4401
1752,677716515794329600,878,2788
1753,677700003327029250,1294,3117
1754,677698403548192770,286,1118
1755,677687604918272002,756,2265
1756,677673981332312066,1351,3037
1757,677662372920729601,842,1778
1758,677644091929329666,728,1713
1759,677573743309385728,600,1941
1760,677565715327688705,411,1191
1761,677557565589463040,1018,2226
1762,677547928504967168,3299,6333
1763,677530072887205888,204,970
1764,677335745548390400,1553,2766
1765,677334615166730240,253,1229
1766,677331501395156992,209,989
1767,677328882937298944,1349,3342
1768,677314812125323265,472,1502
1769,677301033169788928,355,1116
1770,677269281705472000,637,1798
1771,677228873407442944,1468,3215
1772,677187300187611136,815,2486
1773,676975532580409345,953,2530
1774,676957860086095872,720,2029
1775,676949632774234114,349,1189
1776,676948236477857792,777,1961
1777,676946864479084545,327,1578
1778,676942428000112642,668,1880
1779,676936541936185344,4438,11638
1780,676916996760600576,1619,2700
1781,676897532954456065,650,2052
1782,676864501615042560,629,1903
1783,676821958043033607,13812,20764
1784,676819651066732545,602,1657
1785,676811746707918848,379,1308
1786,676776431406465024,1804,4535
1787,676617503762681856,856,2618
1788,676613908052996102,177,987
1789,676606785097199616,387,1724
1790,676603393314578432,342,1043
1791,676593408224403456,1894,4142
1792,676590572941893632,110,841
1793,676588346097852417,701,2087
1794,676582956622721024,252,1083
1795,676575501977128964,992,2335
1796,676533798876651520,490,1702
1797,676496375194980353,471,1376
1798,676470639084101634,4188,10609
1799,676440007570247681,590,1567
1800,676430933382295552,302,1267
1801,676263575653122048,484,1896
1802,676237365392908289,251,1092
1803,676219687039057920,27814,71030
1804,676215927814406144,516,1574
1805,676191832485810177,920,2058
1806,676146341966438401,593,1755
1807,676121918416756736,1030,1969
1808,676101918813499392,1051,2587
1809,676098748976615425,1251,2686
1810,676089483918516224,392,1185
1811,675898130735476737,506,1450
1812,675891555769696257,765,1925
1813,675888385639251968,841,2119
1814,675878199931371520,1242,3783
1815,675870721063669760,500,1471
1816,675853064436391936,1137,2429
1817,675849018447167488,123,867
1818,675845657354215424,780,2049
1819,675822767435051008,475,1382
1820,675820929667219457,208,959
1821,675798442703122432,3050,9332
1822,675781562965868544,420,1460
1823,675740360753160193,296,1062
1824,675710890956750848,722,1694
1825,675707330206547968,600,1786
1826,675706639471788032,86,583
1827,675534494439489536,363,1664
1828,675531475945709568,332,1070
1829,675522403582218240,248,942
1830,675517828909424640,407,1152
1831,675501075957489664,5228,15584
1832,675497103322386432,1137,2827
1833,675489971617296384,528,1156
1834,675483430902214656,855,1668
1835,675432746517426176,503,1364
1836,675372240448454658,458,1532
1837,675362609739206656,196,943
1838,675354435921575936,14916,29530
1839,675349384339542016,2002,3536
1840,675334060156301312,1135,2494
1841,675166823650848770,1388,3179
1842,675153376133427200,2267,5608
1843,675149409102012420,1503,3358
1844,675147105808306176,200,841
1845,675146535592706048,257,1057
1846,675145476954566656,784,1919
1847,675135153782571009,413,1166
1848,675113801096802304,690,1743
1849,675111688094527488,213,869
1850,675109292475830276,1000,2524
1851,675047298674663426,275,929
1852,675015141583413248,1048,2426
1853,675006312288268288,202,876
1854,675003128568291329,406,1395
1855,674999807681908736,957,1999
1856,674805413498527744,319,767
1857,674800520222154752,750,2709
